source_type_encoded,location_type_encoded,province_encoded,number_of_people_served,hour,day_of_week,is_weekend,time_in_queue
1,0,0,506,18,5,1,127
1,1,2,246,18,5,1,64
1,0,0,2158,18,5,1,354
1,0,2,2556,6,6,1,70
1,0,4,2878,6,6,1,98
1,0,0,3866,6,6,1,80
1,1,0,3906,7,6,1,174
1,0,0,2158,8,6,1,50
1,0,3,2074,8,6,1,101
1,0,0,506,8,6,1,15
1,1,1,3542,9,6,1,94
1,0,3,3028,9,6,1,161
1,0,3,454,10,6,1,28
1,0,0,3904,10,6,1,179
1,0,2,314,10,6,1,18
1,0,3,3582,12,6,1,136
1,1,4,740,12,6,1,47
1,0,4,3252,13,6,1,63
1,1,3,1826,13,6,1,111
1,0,0,3726,14,6,1,128
1,0,3,2546,14,6,1,120
1,0,2,3182,14,6,1,82
1,0,0,508,14,6,1,27
1,0,2,2888,17,6,1,119
1,0,3,3466,17,6,1,145
1,1,4,1446,18,6,1,39
1,1,2,246,18,6,1,12
1,1,1,3542,6,0,0,303
1,0,2,3182,6,0,0,340
1,0,4,3252,7,0,0,386
1,0,2,314,7,0,0,57
1,0,0,506,7,0,0,38
4,0,4,216,9,0,0,0
4,0,4,290,9,0,0,0
4,1,2,164,9,0,0,0
3,0,4,370,9,0,0,0
4,0,4,250,9,0,0,0
4,1,2,180,9,0,0,0
1,0,3,932,9,0,0,90
4,1,0,348,9,0,0,0
1,1,1,3738,9,0,0,240
0,0,0,822,9,0,0,10
0,0,3,632,9,0,0,23
1,1,2,246,9,0,0,39
1,0,0,350,9,0,0,16
1,0,4,2878,9,0,0,299
1,0,3,3582,10,0,0,380
4,0,1,296,10,0,0,0
1,0,3,3466,10,0,0,145
1,1,1,1102,10,0,0,20
4,0,3,208,10,0,0,0
4,0,0,264,10,0,0,0
3,0,3,624,10,0,0,0
4,0,2,384,10,0,0,0
4,1,4,254,10,0,0,0
4,1,2,232,10,0,0,0
3,1,0,466,11,0,0,0
2,1,3,360,11,0,0,0
2,0,0,880,11,0,0,0
1,1,4,1446,11,0,0,70
1,0,3,2546,11,0,0,130
4,1,4,270,11,0,0,0
4,0,0,220,11,0,0,0
4,0,0,334,11,0,0,0
1,0,1,2450,11,0,0,200
1,0,1,1212,11,0,0,111
1,0,0,2158,11,0,0,164
1,0,3,2928,12,0,0,235
4,0,0,264,12,0,0,0
1,0,3,2074,12,0,0,166
4,1,3,358,12,0,0,0
2,1,1,336,12,0,0,0
3,1,1,940,12,0,0,0
4,0,0,316,13,0,0,0
1,0,0,3866,13,0,0,323
4,0,3,306,13,0,0,0
4,0,0,172,13,0,0,0
3,0,4,360,13,0,0,0
2,1,3,512,13,0,0,0
0,0,3,666,13,0,0,25
4,0,0,190,13,0,0,0
1,1,4,740,13,0,0,49
4,0,3,246,14,0,0,0
1,0,3,454,14,0,0,43
2,1,1,922,14,0,0,0
4,0,2,290,14,0,0,0
4,0,2,382,14,0,0,0
3,0,2,602,15,0,0,0
1,0,0,3368,15,0,0,30
4,0,2,232,15,0,0,0
1,0,0,3726,15,0,0,389
1,1,0,3906,15,0,0,218
3,0,2,394,15,0,0,0
4,1,4,368,15,0,0,0
1,0,0,3904,15,0,0,277
4,0,1,354,15,0,0,0
4,0,3,182,15,0,0,0
3,0,2,634,15,0,0,0
1,0,0,508,15,0,0,84
3,0,3,442,15,0,0,0
4,1,2,314,15,0,0,0
0,0,4,906,15,0,0,26
4,1,3,160,15,0,0,0
1,0,1,2990,16,0,0,239
0,0,3,780,16,0,0,5
1,1,3,1784,16,0,0,152
4,0,3,248,16,0,0,0
4,1,3,358,16,0,0,0
3,1,3,512,16,0,0,0
1,1,3,1826,17,0,0,234
1,0,3,3028,17,0,0,205
1,0,2,2556,17,0,0,182
1,0,2,2888,18,0,0,222
1,0,0,506,7,1,0,41
1,0,3,454,7,1,0,37
1,0,1,2990,7,1,0,271
4,0,3,326,9,1,0,0
4,0,3,312,9,1,0,0
3,1,1,356,9,1,0,0
4,0,3,188,9,1,0,0
2,1,0,508,9,1,0,0
2,0,4,434,9,1,0,0
4,1,2,218,9,1,0,0
4,1,3,280,9,1,0,0
2,1,4,372,9,1,0,0
2,0,1,652,9,1,0,0
4,0,3,226,9,1,0,0
3,0,4,410,9,1,0,0
1,0,4,3750,9,1,0,240
1,0,0,3726,10,1,0,250
1,1,3,1826,10,1,0,112
3,1,2,568,10,1,0,0
4,0,3,202,10,1,0,0
0,0,0,696,10,1,0,29
3,0,2,332,10,1,0,0
2,0,3,842,10,1,0,0
1,1,4,740,10,1,0,89
1,0,3,2928,10,1,0,204
0,0,3,716,10,1,0,17
4,0,0,178,10,1,0,0
0,0,3,626,10,1,0,14
1,1,1,3738,10,1,0,225
4,0,0,316,10,1,0,0
1,0,3,932,10,1,0,77
2,1,4,406,10,1,0,0
4,0,4,312,11,1,0,0
4,0,3,338,11,1,0,0
1,1,4,1446,11,1,0,64
1,1,0,3906,11,1,0,101
4,1,0,386,11,1,0,0
1,0,4,430,11,1,0,17
4,0,0,326,11,1,0,0
0,1,1,552,11,1,0,26
3,1,2,602,12,1,0,0
4,1,3,242,12,1,0,0
4,0,0,332,12,1,0,0
1,0,2,2556,12,1,0,121
2,0,2,770,12,1,0,0
4,1,3,194,12,1,0,0
4,0,3,214,13,1,0,0
1,0,0,3374,13,1,0,240
2,1,2,722,13,1,0,0
4,0,2,198,13,1,0,0
4,1,0,308,13,1,0,0
3,1,1,340,13,1,0,0
1,0,4,546,13,1,0,17
3,0,3,542,14,1,0,0
1,0,2,314,14,1,0,21
4,0,1,202,14,1,0,0
3,0,3,346,14,1,0,0
4,0,0,288,14,1,0,0
4,0,0,256,14,1,0,0
1,0,1,2450,14,1,0,234
1,0,0,422,15,1,0,17
4,1,2,340,15,1,0,0
4,1,3,184,15,1,0,0
4,0,0,228,15,1,0,0
1,0,2,2888,15,1,0,120
3,1,3,414,15,1,0,0
4,0,3,362,15,1,0,0
3,1,3,702,15,1,0,0
3,0,1,822,15,1,0,0
3,1,3,714,15,1,0,0
1,0,3,3466,15,1,0,206
1,1,1,3542,15,1,0,151
3,0,1,710,15,1,0,0
4,1,3,326,15,1,0,0
4,0,3,262,15,1,0,0
4,0,4,354,16,1,0,0
4,1,0,290,16,1,0,0
4,0,3,178,16,1,0,0
1,0,4,3252,16,1,0,143
4,0,3,202,16,1,0,0
4,0,1,268,16,1,0,0
2,1,3,548,16,1,0,0
4,0,4,244,16,1,0,0
1,0,0,3866,16,1,0,274
4,1,4,392,16,1,0,0
1,0,1,1212,16,1,0,128
1,1,3,1784,17,1,0,153
1,0,0,3904,17,1,0,287
1,0,4,2878,17,1,0,212
1,0,3,2546,18,1,0,86
1,1,2,246,18,1,0,19
1,0,2,3182,18,1,0,232
1,0,0,508,18,1,0,39
1,0,1,2450,6,2,0,82
1,0,0,3374,7,2,0,140
1,1,3,1784,7,2,0,148
1,0,1,1212,7,2,0,61
1,0,2,2888,7,2,0,166
1,0,4,3252,8,2,0,192
1,1,0,3906,8,2,0,151
1,0,2,314,8,2,0,34
1,1,2,246,8,2,0,26
2,1,0,836,9,2,0,0
1,0,0,2006,9,2,0,25
4,1,0,290,9,2,0,0
1,0,4,3750,9,2,0,184
4,0,2,216,9,2,0,0
1,0,3,2928,9,2,0,222
0,0,3,460,9,2,0,21
4,0,3,214,9,2,0,0
1,0,2,2556,9,2,0,191
1,0,4,2526,9,2,0,28
1,0,3,454,9,2,0,43
1,1,1,3738,9,2,0,164
3,1,3,900,10,2,0,0
4,0,1,276,10,2,0,0
1,0,0,508,10,2,0,51
4,0,4,352,10,2,0,0
2,1,1,808,10,2,0,0
1,0,4,838,10,2,0,83
4,1,3,248,10,2,0,0
4,0,4,160,10,2,0,0
2,1,3,352,10,2,0,0
4,1,2,324,10,2,0,0
4,0,3,264,10,2,0,0
4,0,4,344,10,2,0,0
4,1,3,192,10,2,0,0
3,0,2,878,11,2,0,0
4,0,2,244,11,2,0,0
4,0,3,250,11,2,0,0
0,0,4,428,11,2,0,6
4,0,4,334,11,2,0,0
4,0,4,394,11,2,0,0
4,1,3,198,11,2,0,0
0,0,3,548,11,2,0,21
4,0,1,322,11,2,0,0
4,1,3,396,12,2,0,0
4,0,4,382,12,2,0,0
0,0,4,836,12,2,0,10
4,0,0,370,12,2,0,0
4,0,1,336,12,2,0,0
2,0,1,376,12,2,0,0
4,0,0,382,12,2,0,0
4,0,0,176,12,2,0,0
1,0,0,506,12,2,0,35
1,0,0,3866,12,2,0,225
4,1,3,304,12,2,0,0
1,1,1,2354,12,2,0,27
3,0,4,372,13,2,0,0
4,1,3,320,13,2,0,0
4,0,3,386,13,2,0,0
4,0,0,394,13,2,0,0
3,0,2,398,13,2,0,0
4,0,2,254,13,2,0,0
4,0,3,398,13,2,0,0
1,0,0,2636,13,2,0,214
0,0,4,694,13,2,0,6
3,1,0,380,13,2,0,0
4,1,2,204,13,2,0,0
2,0,4,666,13,2,0,0
0,0,2,846,14,2,0,16
1,1,4,1446,14,2,0,51
2,1,1,330,14,2,0,0
0,0,4,608,14,2,0,7
4,0,0,292,14,2,0,0
3,1,1,922,15,2,0,0
3,1,1,950,15,2,0,0
4,0,2,286,15,2,0,0
4,0,4,342,15,2,0,0
2,1,3,390,15,2,0,0
4,0,3,160,15,2,0,0
4,1,0,302,16,2,0,0
0,0,0,772,16,2,0,19
4,1,4,222,16,2,0,0
4,0,1,374,16,2,0,0
1,1,1,3542,16,2,0,107
3,1,4,662,16,2,0,0
1,0,1,2990,17,2,0,88
1,0,4,2878,17,2,0,220
1,0,3,932,18,2,0,46
1,0,2,2556,7,3,0,137
1,0,0,2636,7,3,0,225
2,0,4,956,9,3,0,0
1,1,2,246,9,3,0,20
1,0,2,2888,9,3,0,159
1,1,1,3738,9,3,0,204
4,1,1,302,9,3,0,0
0,1,1,952,9,3,0,22
4,1,4,284,9,3,0,0
1,0,1,2450,9,3,0,205
4,1,3,388,10,3,0,0
4,0,2,358,10,3,0,0
4,1,4,310,10,3,0,0
1,0,3,3446,10,3,0,240
3,0,2,518,10,3,0,0
4,1,4,336,10,3,0,0
0,0,4,726,10,3,0,16
4,0,4,394,10,3,0,0
2,1,1,626,10,3,0,0
4,1,0,396,11,3,0,0
4,1,2,258,11,3,0,0
1,1,3,1500,11,3,0,131
1,1,0,3906,11,3,0,113
4,1,4,346,11,3,0,0
2,1,1,682,11,3,0,0
1,0,0,506,11,3,0,41
3,0,3,740,11,3,0,0
4,0,2,360,11,3,0,0
4,0,0,192,11,3,0,0
4,1,2,268,12,3,0,0
4,0,2,238,12,3,0,0
1,0,3,2928,12,3,0,206
3,0,1,840,12,3,0,0
0,0,4,748,12,3,0,10
4,1,3,386,12,3,0,0
1,1,4,1446,12,3,0,73
4,1,1,396,13,3,0,0
0,1,1,594,13,3,0,18
3,1,4,900,13,3,0,0
1,0,3,3234,13,3,0,240
4,0,4,246,13,3,0,0
4,1,0,394,13,3,0,0
3,0,2,756,13,3,0,0
2,0,4,628,13,3,0,0
4,0,0,284,13,3,0,0
3,1,4,574,14,3,0,0
4,0,0,292,14,3,0,0
1,0,2,314,14,3,0,23
4,0,3,288,14,3,0,0
2,0,2,724,14,3,0,0
1,0,4,3722,14,3,0,30
2,1,0,538,14,3,0,0
0,0,3,536,14,3,0,12
3,1,3,410,14,3,0,0
2,0,1,472,14,3,0,0
2,1,1,858,14,3,0,0
3,0,4,336,14,3,0,0
1,0,0,3866,15,3,0,110
4,0,2,168,15,3,0,0
1,0,1,2990,15,3,0,158
1,0,3,932,15,3,0,47
3,0,2,770,15,3,0,0
1,0,4,2878,15,3,0,109
2,1,4,334,15,3,0,0
4,1,0,304,15,3,0,0
2,0,0,770,16,3,0,0
4,0,2,180,16,3,0,0
2,1,1,690,16,3,0,0
4,1,3,370,16,3,0,0
2,1,4,338,16,3,0,0
1,1,1,3542,16,3,0,160
4,1,1,374,16,3,0,0
4,1,1,220,16,3,0,0
4,0,3,346,16,3,0,0
3,0,4,514,16,3,0,0
1,1,3,1784,17,3,0,132
1,0,4,3750,17,3,0,109
1,0,1,1212,18,3,0,104
1,0,0,3374,18,3,0,97
1,0,4,838,18,3,0,78
1,1,1,3738,6,4,0,269
1,1,3,1500,7,4,0,95
1,0,3,3446,7,4,0,320
1,0,4,3750,7,4,0,127
1,0,4,838,9,4,0,107
1,0,3,932,9,4,0,59
0,0,0,498,9,4,0,16
4,0,3,172,9,4,0,0
3,0,4,336,9,4,0,0
4,0,0,388,10,4,0,0
3,1,3,876,10,4,0,0
1,1,3,1784,10,4,0,191
3,1,3,988,10,4,0,0
1,0,0,3866,10,4,0,294
4,1,4,348,10,4,0,0
0,0,4,792,10,4,0,12
2,1,3,720,10,4,0,0
2,1,3,840,11,4,0,0
4,0,0,324,11,4,0,0
0,1,4,806,11,4,0,7
4,0,2,372,11,4,0,0
3,0,4,740,11,4,0,0
4,0,2,202,11,4,0,0
1,0,0,2636,11,4,0,121
4,0,3,164,11,4,0,0
4,0,0,192,11,4,0,0
3,1,1,336,12,4,0,0
0,0,4,616,12,4,0,6
4,0,2,384,12,4,0,0
2,1,1,454,12,4,0,0
1,0,1,2450,12,4,0,128
1,0,3,1520,12,4,0,22
0,0,4,526,12,4,0,10
1,0,0,3374,12,4,0,212
4,1,1,264,12,4,0,0
2,1,1,622,12,4,0,0
2,0,1,458,12,4,0,0
3,1,1,420,13,4,0,0
2,1,0,838,13,4,0,0
2,0,0,412,13,4,0,0
2,1,4,838,13,4,0,0
4,1,3,350,13,4,0,0
1,0,0,3328,13,4,0,30
3,0,1,938,13,4,0,0
1,0,3,2928,13,4,0,216
2,0,2,508,13,4,0,0
4,0,4,376,13,4,0,0
4,1,1,300,13,4,0,0
4,1,3,296,13,4,0,0
3,0,3,726,13,4,0,0
3,1,1,824,13,4,0,0
1,0,3,3286,13,4,0,30
4,0,3,388,14,4,0,0
1,0,3,2408,14,4,0,27
2,1,4,326,14,4,0,0
4,1,3,370,14,4,0,0
4,0,4,236,14,4,0,0
4,0,3,300,14,4,0,0
2,0,0,356,14,4,0,0
3,1,4,382,14,4,0,0
0,0,3,804,15,4,0,29
4,0,2,330,15,4,0,0
0,0,4,516,15,4,0,17
4,1,3,374,15,4,0,0
4,0,4,360,15,4,0,0
4,0,3,204,15,4,0,0
1,0,1,2990,15,4,0,185
1,1,0,356,15,4,0,16
4,1,0,298,15,4,0,0
2,1,1,722,16,4,0,0
4,1,4,200,16,4,0,0
4,0,3,262,16,4,0,0
4,1,1,246,16,4,0,0
4,0,3,242,16,4,0,0
0,0,0,816,16,4,0,14
4,1,3,284,16,4,0,0
1,0,1,1212,17,4,0,113
1,0,3,3234,18,4,0,150
1,0,3,3234,6,5,1,513
1,0,1,2450,7,5,1,226
1,0,1,2990,7,5,1,445
1,0,0,3374,9,5,1,439
1,0,4,838,9,5,1,165
1,0,4,3750,10,5,1,492
1,1,3,1784,11,5,1,244
1,1,1,3738,14,5,1,454
1,0,3,932,14,5,1,188
1,0,1,1212,14,5,1,187
1,0,0,2636,16,5,1,270
1,1,3,1500,16,5,1,232
1,0,3,2928,17,5,1,377
1,0,3,3446,17,5,1,474
1,0,1,2990,7,6,1,162
1,0,4,838,7,6,1,35
1,0,3,3446,8,6,1,119
1,0,0,2636,9,6,1,140
1,0,3,3234,10,6,1,110
1,0,3,2928,12,6,1,63
1,1,3,1500,13,6,1,93
1,1,3,1784,15,6,1,69
1,0,1,1212,15,6,1,61
1,0,1,2450,18,6,1,148
1,1,1,3738,18,6,1,82
1,0,4,3750,18,6,1,157
1,0,3,932,18,6,1,23
1,0,0,3374,18,6,1,162
1,0,4,838,6,0,0,61
1,0,1,2450,6,0,0,141
1,0,4,3750,8,0,0,181
1,0,1,2990,9,0,0,345
4,1,4,280,9,0,0,0
4,1,4,286,9,0,0,0
1,0,3,1328,9,0,0,21
3,0,2,416,9,0,0,0
2,1,3,512,9,0,0,0
4,0,4,330,9,0,0,0
4,1,3,386,9,0,0,0
3,0,0,486,9,0,0,0
2,0,1,678,10,0,0,0
1,0,0,400,10,0,0,17
4,0,0,250,10,0,0,0
3,0,0,694,10,0,0,0
4,0,3,278,10,0,0,0
1,0,3,3446,10,0,0,309
4,1,4,212,10,0,0,0
1,0,3,408,11,0,0,52
4,0,0,188,11,0,0,0
4,0,3,188,11,0,0,0
1,0,2,2598,11,0,0,211
1,0,3,554,11,0,0,63
3,1,2,776,11,0,0,0
0,0,0,884,11,0,0,7
1,1,3,1784,11,0,0,200
3,1,4,300,11,0,0,0
1,0,1,674,12,0,0,18
0,0,4,498,12,0,0,24
4,0,0,334,12,0,0,0
2,1,3,438,12,0,0,0
2,1,1,628,12,0,0,0
1,1,3,1500,12,0,0,103
4,1,2,380,13,0,0,0
1,0,3,932,13,0,0,141
4,0,2,320,13,0,0,0
2,0,4,438,13,0,0,0
0,1,4,958,13,0,0,28
4,0,4,206,13,0,0,0
1,0,0,3052,13,0,0,240
1,0,1,1212,13,0,0,155
1,0,0,3374,13,0,0,283
3,0,3,450,13,0,0,0
2,1,4,866,13,0,0,0
4,0,3,264,14,0,0,0
2,1,1,708,14,0,0,0
1,0,3,2928,14,0,0,295
4,0,2,166,14,0,0,0
4,0,3,162,14,0,0,0
1,0,0,2636,14,0,0,273
2,1,0,738,15,0,0,0
4,1,2,222,15,0,0,0
1,0,3,3234,15,0,0,265
2,1,3,916,15,0,0,0
2,1,1,688,15,0,0,0
4,0,3,258,15,0,0,0
4,0,0,274,16,0,0,0
1,1,1,3738,16,0,0,395
4,1,0,398,16,0,0,0
4,0,4,170,16,0,0,0
1,1,4,2156,16,0,0,26
1,0,0,2636,6,1,0,202
4,0,1,362,9,1,0,0
3,0,1,942,9,1,0,0
1,0,4,448,9,1,0,55
4,1,0,358,9,1,0,0
1,0,2,3568,9,1,0,240
0,0,4,958,9,1,0,27
1,0,4,3750,9,1,0,130
4,0,2,280,9,1,0,0
4,0,0,344,10,1,0,0
4,0,2,370,10,1,0,0
1,1,3,1500,10,1,0,110
1,0,3,2728,10,1,0,29
4,0,2,332,10,1,0,0
4,1,1,302,10,1,0,0
0,0,0,916,11,1,0,13
1,0,4,952,11,1,0,92
3,1,3,890,11,1,0,0
1,0,2,3066,11,1,0,240
4,0,2,342,11,1,0,0
2,0,1,510,11,1,0,0
4,0,3,204,11,1,0,0
2,1,4,790,11,1,0,0
1,0,4,1368,12,1,0,122
2,1,1,700,12,1,0,0
4,1,4,208,12,1,0,0
3,1,1,936,12,1,0,0
0,0,0,594,12,1,0,26
2,1,1,746,12,1,0,0
0,1,4,462,13,1,0,14
3,1,1,554,13,1,0,0
3,0,1,374,13,1,0,0
3,1,0,554,13,1,0,0
4,0,2,240,13,1,0,0
4,1,1,374,13,1,0,0
3,1,3,468,14,1,0,0
0,1,1,614,14,1,0,5
1,0,2,2598,14,1,0,233
4,1,4,214,14,1,0,0
4,0,3,264,14,1,0,0
3,1,1,392,14,1,0,0
1,0,1,1418,14,1,0,125
4,1,3,230,14,1,0,0
2,1,1,922,14,1,0,0
4,1,3,192,14,1,0,0
4,1,4,394,15,1,0,0
3,1,4,346,15,1,0,0
3,1,1,576,15,1,0,0
4,0,3,186,15,1,0,0
4,0,0,390,15,1,0,0
3,0,4,856,15,1,0,0
1,0,4,838,16,1,0,48
2,0,3,838,16,1,0,0
2,1,4,918,16,1,0,0
4,0,0,268,16,1,0,0
1,0,3,3234,16,1,0,280
2,0,3,772,16,1,0,0
3,1,1,536,16,1,0,0
4,1,0,230,16,1,0,0
1,0,4,608,16,1,0,18
1,0,3,408,16,1,0,59
1,0,0,3374,16,1,0,231
4,0,4,208,16,1,0,0
1,0,3,3446,16,1,0,110
4,0,3,246,16,1,0,0
4,1,4,254,16,1,0,0
4,0,3,356,16,1,0,0
4,0,1,178,16,1,0,0
1,0,3,554,18,1,0,61
1,0,0,3052,18,1,0,262
1,0,3,554,6,2,0,49
1,0,4,448,7,2,0,33
1,0,2,3066,7,2,0,88
1,0,0,2636,8,2,0,177
1,1,3,1500,8,2,0,88
1,0,0,3052,8,2,0,194
4,0,4,246,9,2,0,0
4,0,3,242,9,2,0,0
4,1,2,324,9,2,0,0
2,0,1,810,9,2,0,0
1,0,4,952,9,2,0,49
1,0,0,386,9,2,0,51
1,0,2,3958,9,2,0,240
2,1,1,442,10,2,0,0
0,1,4,802,10,2,0,20
0,0,0,940,10,2,0,13
4,1,2,320,10,2,0,0
0,0,3,650,10,2,0,15
0,0,4,526,10,2,0,25
4,0,0,348,10,2,0,0
3,1,0,674,10,2,0,0
1,0,2,3568,11,2,0,236
2,1,2,938,11,2,0,0
3,0,1,876,11,2,0,0
0,0,4,824,11,2,0,24
4,0,0,304,11,2,0,0
4,1,4,262,11,2,0,0
1,0,3,408,11,2,0,41
3,1,1,472,12,2,0,0
3,1,3,960,12,2,0,0
4,0,0,234,12,2,0,0
2,1,1,484,12,2,0,0
4,0,0,242,12,2,0,0
1,0,4,3246,12,2,0,30
4,0,2,260,12,2,0,0
3,1,4,344,13,2,0,0
2,0,4,916,13,2,0,0
4,1,0,230,13,2,0,0
2,1,4,370,13,2,0,0
3,1,1,888,13,2,0,0
1,1,1,3526,13,2,0,30
1,0,4,2612,13,2,0,28
4,1,3,296,13,2,0,0
2,0,4,496,13,2,0,0
1,0,2,1322,13,2,0,118
1,1,2,1032,14,2,0,97
2,0,3,910,14,2,0,0
4,0,2,232,14,2,0,0
3,1,4,528,14,2,0,0
4,1,3,246,14,2,0,0
4,0,0,396,14,2,0,0
3,1,0,870,14,2,0,0
2,0,0,806,14,2,0,0
4,1,2,160,14,2,0,0
1,0,3,3446,14,2,0,193
0,1,3,616,14,2,0,6
4,0,0,192,14,2,0,0
0,0,3,828,15,2,0,22
0,0,2,460,15,2,0,5
3,1,2,310,15,2,0,0
4,0,0,354,15,2,0,0
4,1,3,226,15,2,0,0
2,1,0,402,15,2,0,0
4,1,0,216,15,2,0,0
3,0,1,926,15,2,0,0
4,1,3,202,15,2,0,0
3,1,3,892,15,2,0,0
4,0,3,248,15,2,0,0
0,0,0,512,15,2,0,17
2,1,1,738,15,2,0,0
4,1,0,374,15,2,0,0
4,1,2,368,16,2,0,0
1,1,4,896,16,2,0,88
0,0,4,486,16,2,0,13
0,0,4,960,16,2,0,28
3,0,1,632,16,2,0,0
4,1,3,188,16,2,0,0
1,0,1,1418,16,2,0,64
1,0,3,3234,17,2,0,118
1,0,4,838,18,2,0,55
1,0,4,1368,18,2,0,51
1,0,2,2598,18,2,0,137
1,0,0,3052,6,3,0,230
1,0,2,3568,6,3,0,275
1,0,4,952,6,3,0,55
1,1,3,1500,6,3,0,81
1,0,2,3066,7,3,0,276
1,0,4,1368,7,3,0,129
1,1,4,896,8,3,0,41
1,0,1,1418,8,3,0,53
3,1,1,902,9,3,0,0
2,0,0,452,9,3,0,0
4,0,4,316,9,3,0,0
1,0,4,2726,9,3,0,220
1,1,1,1350,9,3,0,121
3,1,1,632,10,3,0,0
2,1,3,676,10,3,0,0
4,1,4,244,10,3,0,0
0,0,3,416,10,3,0,23
4,1,0,184,10,3,0,0
1,0,3,554,10,3,0,38
4,0,4,258,10,3,0,0
4,0,4,172,10,3,0,0
4,0,3,330,10,3,0,0
4,0,4,200,10,3,0,0
4,0,0,372,10,3,0,0
4,0,0,160,10,3,0,0
4,0,3,384,11,3,0,0
1,0,4,448,11,3,0,55
4,0,1,272,11,3,0,0
1,0,3,408,11,3,0,23
4,0,2,334,11,3,0,0
2,1,4,392,11,3,0,0
1,0,2,3958,11,3,0,179
1,0,2,2598,11,3,0,241
2,0,2,788,11,3,0,0
3,0,3,926,12,3,0,0
0,0,4,660,12,3,0,8
3,0,2,594,12,3,0,0
1,0,2,1322,12,3,0,100
1,0,3,1406,12,3,0,22
0,0,4,550,12,3,0,24
4,1,3,396,12,3,0,0
1,0,0,386,12,3,0,51
4,1,3,222,12,3,0,0
4,0,4,390,12,3,0,0
4,0,0,284,13,3,0,0
4,0,4,310,13,3,0,0
1,0,2,1620,13,3,0,23
2,1,1,452,13,3,0,0
2,1,1,350,13,3,0,0
4,0,3,184,13,3,0,0
1,0,3,3446,13,3,0,207
4,0,2,388,13,3,0,0
4,1,3,336,13,3,0,0
4,0,1,192,13,3,0,0
3,0,0,670,14,3,0,0
2,0,1,756,14,3,0,0
0,0,0,722,14,3,0,13
1,1,2,1032,14,3,0,113
4,1,3,354,14,3,0,0
1,0,0,3128,14,3,0,240
0,1,1,498,15,3,0,18
4,1,4,330,15,3,0,0
4,1,2,230,15,3,0,0
2,0,1,538,15,3,0,0
4,0,0,186,15,3,0,0
4,0,3,182,15,3,0,0
1,0,3,1830,15,3,0,155
4,1,1,344,15,3,0,0
0,0,0,840,15,3,0,21
2,0,3,536,16,3,0,0
4,0,3,260,16,3,0,0
2,0,1,570,16,3,0,0
4,0,3,324,16,3,0,0
1,0,3,3234,16,3,0,206
2,0,1,408,16,3,0,0
1,0,4,2726,6,4,0,190
1,0,0,386,7,4,0,59
1,0,4,1368,8,4,0,70
2,1,4,980,9,4,0,0
4,1,1,170,9,4,0,0
0,1,3,502,9,4,0,20
4,0,0,344,9,4,0,0
4,0,2,294,9,4,0,0
3,1,2,464,9,4,0,0
4,0,3,300,9,4,0,0
2,1,1,528,9,4,0,0
4,0,0,364,9,4,0,0
4,0,4,362,9,4,0,0
4,1,0,256,9,4,0,0
4,0,2,246,9,4,0,0
4,0,0,210,9,4,0,0
4,0,4,250,9,4,0,0
3,1,3,780,9,4,0,0
4,0,3,232,9,4,0,0
4,0,0,282,9,4,0,0
4,0,3,238,9,4,0,0
4,0,3,174,10,4,0,0
4,0,2,332,10,4,0,0
4,0,1,358,10,4,0,0
0,0,4,458,10,4,0,8
1,0,2,3066,10,4,0,315
4,0,1,216,10,4,0,0
1,0,3,1830,10,4,0,114
4,0,0,334,10,4,0,0
1,0,2,3958,10,4,0,269
4,0,2,300,10,4,0,0
1,0,0,3052,11,4,0,301
4,1,3,346,11,4,0,0
1,1,4,896,11,4,0,78
1,0,0,3128,11,4,0,144
4,1,0,338,11,4,0,0
1,0,3,554,11,4,0,64
4,0,2,220,11,4,0,0
4,1,3,200,11,4,0,0
3,1,1,690,11,4,0,0
2,1,3,836,11,4,0,0
0,0,3,428,11,4,0,13
4,0,3,380,11,4,0,0
3,0,1,410,11,4,0,0
1,0,3,1424,11,4,0,22
2,1,3,470,11,4,0,0
0,0,1,870,11,4,0,24
2,1,0,466,11,4,0,0
0,0,4,926,11,4,0,17
4,1,3,234,11,4,0,0
4,0,2,214,11,4,0,0
4,0,0,234,12,4,0,0
2,0,0,882,12,4,0,0
4,0,3,368,12,4,0,0
1,0,2,1322,12,4,0,137
1,0,2,2598,12,4,0,216
1,0,1,1418,12,4,0,97
2,1,1,932,13,4,0,0
4,0,2,182,13,4,0,0
4,1,0,390,13,4,0,0
1,1,2,1032,13,4,0,107
4,0,4,204,13,4,0,0
1,0,4,952,13,4,0,88
1,0,2,828,13,4,0,83
3,1,1,956,13,4,0,0
1,0,0,518,13,4,0,60
3,1,0,778,14,4,0,0
1,1,1,3512,14,4,0,30
4,0,0,354,14,4,0,0
0,1,1,674,14,4,0,28
1,0,2,3568,14,4,0,273
1,0,4,1442,14,4,0,127
1,0,4,2946,14,4,0,236
4,0,3,388,14,4,0,0
2,0,2,850,14,4,0,0
2,1,1,786,14,4,0,0
1,0,2,2852,14,4,0,229
1,0,3,408,15,4,0,71
2,1,1,858,15,4,0,0
4,1,3,352,15,4,0,0
3,0,4,950,15,4,0,0
2,0,2,760,15,4,0,0
4,0,0,366,15,4,0,0
4,0,0,338,15,4,0,0
4,0,3,328,15,4,0,0
4,0,4,200,15,4,0,0
4,0,3,236,15,4,0,0
4,1,0,278,16,4,0,0
1,0,4,448,16,4,0,61
